timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1106.241049,-0.250000,0.118164,10.022461,-0.717285,2.388916,-1.295166
1106.250370,0.459961,0.364258,9.476562,-0.944824,1.461426,-1.225098
1106.259690,-0.267578,0.118164,9.983398,-1.067383,1.697510,-1.330078
1106.269011,0.411133,0.116211,9.413086,-1.154785,1.111328,-1.312500
1106.278331,-0.308594,0.096680,9.811523,-1.119873,1.303955,-1.128906
1106.287651,0.261719,0.077148,9.240234,-1.102295,0.542725,-1.163818
1106.296972,-0.165039,-0.055664,9.731445,-0.962402,0.507568,-1.085205
1106.306292,0.115234,0.171875,9.694336,-0.699951,0.122559,-1.102539
1106.315613,0.019531,0.078125,9.767578,-0.463623,-0.034912,-1.058838
1106.324933,0.134766,0.187500,9.527344,-0.323730,-0.209961,-1.076416
1106.334254,0.134766,-0.040039,9.418945,-0.288574,-0.349854,-0.901367
1106.343574,-0.041016,0.251953,9.792969,0.113770,-0.314941,-0.892578
1106.352894,0.243164,0.089844,9.805664,0.350098,-0.472412,-0.857666
1106.362215,0.109375,0.183594,9.765625,0.568848,-0.367432,-0.918945
1106.371535,0.171875,0.429688,9.884766,0.656250,-0.428711,-0.901367
1106.380856,0.015625,0.107422,9.896484,0.323975,-0.446045,-0.857666
1106.390176,0.139648,0.396484,9.900391,0.385010,-0.489990,-0.927734
1106.399497,0.220703,0.332031,9.823242,0.245117,-0.507324,-0.848877
1106.408817,0.050781,0.416992,9.805664,0.070068,-0.507324,-0.918945
1106.418137,0.639648,-0.108398,9.440430,-0.026123,-0.516113,-0.918945
1106.427458,0.288086,0.715820,8.356445,0.665039,-0.236084,-1.041260
1106.436778,-0.681641,-0.775391,10.639648,0.411377,0.717529,-0.848877
1106.446099,0.916992,1.124023,9.927734,0.770020,0.000000,-1.461426
1106.455419,0.492188,0.921875,9.681641,-0.008545,0.551270,-0.778809
1106.464739,-0.326172,0.970703,9.067383,-0.848633,0.525146,-0.875000
1106.474060,-0.339844,0.863281,10.493164,-1.032471,0.525146,-1.111328
1106.483380,0.484375,-0.534180,10.105469,-0.857422,0.428955,-0.901367
1106.492701,-0.120117,-0.245117,10.392578,0.218750,0.630127,-1.242676
1106.502021,0.449219,0.486328,10.022461,0.603760,0.262695,-1.067627
1106.511342,0.130859,0.598633,9.991211,0.708984,0.393799,-0.831299
1106.520662,-0.314453,0.613281,10.198242,0.726318,0.595215,-1.015137
1106.529982,0.416992,0.248047,9.132812,0.621338,0.271484,-0.936279
1106.539303,0.166992,0.178711,9.933594,0.752686,0.883789,-0.901367
1106.548623,0.156250,0.384766,9.898438,0.761475,0.848877,-0.936279
1106.557944,0.077148,0.166016,10.152344,0.638916,0.822510,-0.927734
1106.567264,-0.008789,0.766602,10.293945,0.630127,0.866455,-0.927734
1106.576585,0.386719,-0.061523,9.531250,0.367676,0.805176,-0.831299
1106.585905,-0.024414,0.729492,9.983398,0.428955,1.076416,-1.093750
1106.595225,0.296875,0.041016,9.767578,0.166260,0.980225,-0.673828
1106.604546,0.172852,0.591797,9.590820,0.070068,1.120117,-1.032715
1106.613866,0.068359,0.485352,9.739258,-0.026123,1.382568,-0.752686
1106.623187,0.185547,0.598633,9.810547,-0.078613,1.373779,-0.831299
1106.632507,0.224609,0.321289,10.022461,-0.157471,1.548828,-0.840088
1106.641828,-0.114258,0.283203,9.758789,-0.052490,1.601318,-0.691406
1106.651148,0.455078,0.623047,9.034180,0.087646,1.338867,-0.700195
1106.660468,-0.486328,0.241211,9.497070,0.481445,1.452637,-0.455078
1106.669789,0.293945,1.371094,9.945312,0.358887,1.128906,-0.945068
1106.679109,0.203125,0.850586,10.335938,-0.603516,1.312500,-0.682617
1106.688430,-0.366211,0.473633,9.339844,-1.959961,1.163818,-0.568848
1106.697750,0.839844,1.808594,8.507812,-1.951172,0.708984,-0.516357
1106.707071,0.545898,-0.486328,9.238281,-3.648682,1.802734,-0.323975
1106.716391,-0.029297,2.480469,8.936523,-2.624756,2.108887,-0.822510
1106.725711,0.070312,-0.494141,8.540039,-3.526123,2.100098,-0.586426
1106.735032,0.632812,0.469727,8.501953,-2.563721,2.432617,-1.338867
1106.744352,-0.613281,0.816406,10.890625,-2.581055,4.401367,-0.726318
1106.753673,1.055664,0.910156,9.208008,-2.957275,2.546387,-0.691406
1106.762993,-0.849609,1.338867,11.012695,-2.843506,3.578857,-0.542725
1106.772313,-0.278320,0.251953,9.919922,-3.272461,2.432617,-0.787598
1106.781634,-0.045898,0.611328,10.523438,-2.353516,2.546387,-0.813965
1106.790954,-0.490234,-1.020508,10.697266,-2.117432,2.205078,-0.612549
1106.800275,0.492188,0.676758,10.407227,-1.049805,1.356445,-1.032715
1106.809595,-0.426758,-0.194336,10.729492,-0.761230,1.522705,-0.568848
1106.818916,-0.254883,0.385742,10.586914,-0.306152,0.953857,-1.023926
1106.828236,-0.033203,0.074219,9.791992,-0.017334,0.498779,-0.700195
1106.837556,0.164062,0.219727,9.677734,0.218750,0.507568,-0.665039
1106.846877,-0.287109,-0.144531,9.461914,-0.157471,0.315186,-0.708984
1106.856197,-0.361328,0.465820,10.666992,0.131348,0.218750,-0.848877
1106.865518,0.495117,0.434570,10.380859,0.000000,-0.262451,-0.560059
1106.874838,-0.699219,-0.411133,11.020508,0.017578,-0.218506,-0.787598
1106.884159,0.331055,0.938477,9.541992,0.236328,-1.119873,-0.857666
1106.893479,-0.146484,-0.332031,10.315430,-0.087402,-0.726074,-0.358887
1106.902799,-0.195312,0.868164,10.652344,-0.131104,-1.032471,-0.918945
1106.912120,0.390625,0.141602,9.511719,-0.507324,-1.504883,-0.481445
1106.921440,-0.447266,1.060547,10.148438,-0.332275,-1.146240,-0.647705
1106.930761,0.413086,0.804688,9.202148,-1.329834,-1.749756,-0.577637
1106.940081,-0.342773,1.015625,9.382812,-2.239990,-1.776123,-0.971436
1106.949402,0.100586,0.591797,9.652344,-2.834961,-2.257324,-0.288818
1106.958722,0.565430,0.776367,8.186523,-2.931152,-2.895996,-0.236328
1106.968042,-0.999023,0.907227,10.401367,-3.071045,-2.537354,-0.787598
1106.977363,0.815430,0.878906,10.303711,-3.018555,-3.158691,-0.700195
1106.986683,-0.099609,0.088867,9.877930,-3.193604,-2.703613,-0.656250
1106.996004,0.301758,0.332031,9.775391,-2.546143,-2.799805,-0.568848
1107.005324,0.694336,0.625000,9.042969,-1.662354,-2.327393,-0.490234
1107.014644,-0.194336,0.578125,10.733398,-1.364990,-1.128662,-0.787598
1107.023965,0.396484,0.352539,9.810547,-1.032471,-1.207275,-0.883789
1107.033285,0.397461,-0.108398,9.584961,-0.813721,-0.384766,-0.595215
1107.042606,0.083984,0.633789,9.913086,-0.271240,0.490234,-0.463867
1107.051926,0.210938,0.208008,9.280273,-0.638672,0.665039,-0.542725
1107.061247,0.179688,0.322266,10.139648,-0.533691,1.137695,-0.533936
1107.070567,0.383789,0.425781,9.562500,-0.717285,1.268799,-0.297607
1107.079887,-0.555664,0.320312,10.034180,-1.128662,1.636475,-0.516357
1107.089208,0.601562,-0.267578,10.173828,-1.128662,1.452637,-0.166260
1107.098528,0.178711,0.121094,9.997070,-0.498535,1.863770,-0.245117
1107.107849,-0.347656,0.312500,10.184570,-0.332275,2.021484,-0.481445
1107.117169,0.778320,-0.197266,9.641602,-0.236084,1.732666,-0.210205
1107.126490,-0.511719,0.301758,10.576172,0.315186,2.686279,-0.297607
1107.135810,0.515625,0.147461,9.755859,0.306396,2.073975,-0.192627
1107.145130,-0.192383,0.171875,9.999023,0.446289,2.415039,-0.315186
1107.154451,-0.080078,0.221680,9.941406,0.542725,2.231445,-0.236328
1107.163771,0.179688,0.475586,9.789062,0.603760,2.030029,-0.245117
1107.173092,-0.375000,0.411133,10.333984,0.463867,2.161377,-0.297607
1107.182412,0.375977,0.306641,9.769531,0.621338,1.697510,-0.253906
1107.191733,-0.207031,0.428711,9.710938,0.367676,1.758789,-0.411377
1107.201053,-0.339844,0.513672,9.904297,0.402588,1.496338,-0.376465
1107.210373,0.543945,-0.081055,10.133789,0.376465,1.268799,-0.078857
1107.219694,-0.668945,0.932617,10.426758,1.181396,1.653809,-0.253906
1107.229014,0.229492,0.428711,9.418945,0.665039,0.691406,-0.393799
1107.238335,-0.112305,0.352539,10.181641,0.787598,0.936279,-0.201416
1107.247655,-0.143555,0.873047,10.039062,0.595215,0.577637,-0.192627
1107.256975,-0.090820,0.578125,10.253906,0.271484,0.175049,-0.122559
1107.266296,-0.170898,0.534180,10.215820,0.393799,-0.192383,-0.350098
1107.275616,0.085938,0.181641,9.821289,0.367676,-0.638672,-0.245117
1107.284937,-0.302734,0.734375,10.503906,0.586426,-0.638672,-0.280029
1107.294257,0.189453,0.474609,9.817383,0.210205,-1.181152,-0.157715
1107.303578,-0.213867,0.567383,10.030273,0.332520,-1.146240,-0.253906
1107.312898,0.224609,0.315430,9.753906,0.323975,-1.277344,-0.262695
1107.322218,0.131836,0.285156,9.769531,0.446289,-1.207275,-0.350098
1107.331539,-0.083008,0.662109,9.620117,0.691406,-1.093506,-0.306396
1107.340859,0.128906,0.392578,9.489258,0.630127,-1.128662,-0.201416
1107.350180,0.070312,0.544922,9.926758,0.840088,-0.848633,-0.227539
1107.359500,0.225586,0.280273,9.588867,0.805176,-0.971191,-0.113770
1107.368821,0.077148,0.544922,9.483398,0.945068,-0.769775,-0.183838
1107.378141,-0.125977,0.450195,9.807617,0.866455,-0.542480,-0.087646
1107.387461,0.522461,0.855469,9.566406,0.726318,-0.551025,-0.175049
1107.396782,1.184570,1.081055,7.070312,-0.174805,-0.612305,-0.122559
1107.406102,-0.395508,1.117188,8.129883,-0.533691,0.857666,0.174805
1107.415423,-0.154297,0.218750,9.267578,-0.866211,1.338867,0.253662
1107.424743,0.915039,-0.950195,9.041016,0.280029,1.382568,-0.218750
1107.434064,0.305664,-0.905273,8.958984,2.135010,2.003906,-0.323975
1107.443384,0.072266,0.246094,10.247070,3.815186,2.467529,0.078613
1107.452704,-0.215820,1.068359,9.903320,3.342529,2.441406,-0.253906
1107.462025,-0.500977,1.197266,9.821289,2.607666,2.756348,-0.175049
1107.471345,0.659180,1.371094,9.791992,1.382568,2.563965,0.034912
1107.480666,-0.369141,1.853516,11.394531,-0.218506,2.502686,-0.306396
1107.489986,0.420898,-0.839844,9.370117,-1.321045,1.697510,0.332275
1107.499306,-0.122070,0.432617,9.815430,-0.271240,2.511475,-0.218750
1107.508627,-0.290039,0.085938,10.570312,0.000000,2.782715,-0.008789
1107.517947,0.550781,0.830078,9.315430,0.157715,2.283936,-0.297607
1107.527268,-0.226562,1.304688,10.086914,-0.244873,3.220215,0.139893
1107.536588,-0.184570,0.619141,10.777344,-0.673584,2.870117,0.332275
1107.545909,-0.141602,1.222656,10.348633,-0.979980,2.292725,-0.288818
1107.555229,-0.042969,-0.166992,9.930664,-1.154785,2.213867,0.052490
1107.564549,-0.109375,1.221680,10.229492,-1.084961,2.143799,-0.271484
1107.573870,0.072266,0.644531,9.911133,-1.557373,1.898926,0.139893
1107.583190,0.078125,1.314453,9.903320,-1.592285,1.846436,-0.183838
1107.592511,-0.208984,0.760742,9.757812,-2.064941,1.680176,-0.192627
1107.601831,-0.107422,0.755859,9.760742,-2.301025,1.557617,-0.227539
1107.611152,-0.244141,1.108398,10.030273,-2.441162,1.636475,-0.148926
1107.620472,0.147461,1.357422,9.363281,-3.018555,1.163818,-0.306396
1107.629792,-0.314453,1.126953,8.936523,-4.234863,0.271484,-0.778809
1107.639113,-0.414062,-0.886719,9.500977,-4.252441,-0.314941,0.148682
1107.648433,0.449219,0.555664,11.021484,-2.266113,-0.262451,0.358643
1107.657754,-0.958984,0.179688,10.107422,-0.603516,-0.769775,-0.481445
1107.667074,0.210938,-0.812500,9.791992,0.437500,-2.336182,-0.708984
1107.676395,0.720703,0.344727,9.400391,2.345215,-2.056152,-0.315186
1107.685715,-1.371094,1.089844,11.474609,1.610107,-0.927490,-0.245117
1107.695035,1.446289,0.612305,9.083984,-0.201172,-2.729980,-0.525146
1107.704356,-0.577148,0.369141,10.837891,-0.402344,-0.761230,0.201172
1107.713676,0.264648,1.458984,9.368164,-1.172363,-1.504883,-0.341309
1107.722997,-0.337891,-1.029297,9.944336,-1.653564,-1.067383,-0.376465
1107.732317,0.232422,0.320312,9.881836,0.105225,-1.163574,-0.148926
1107.741637,0.368164,0.704102,9.723633,0.271484,-1.119873,-0.411377
1107.750958,-0.465820,0.108398,10.181641,-0.472412,-0.901123,-0.700195
1107.760278,0.335938,0.505859,10.150391,-0.131104,-0.909912,-0.192627
1107.769599,-0.040039,0.704102,10.006836,-0.349854,-0.341064,0.000000
1107.778919,0.328125,0.563477,9.859375,-0.428711,-0.489990,-0.472656
1107.788240,-0.028320,0.213867,10.115234,-0.384766,-0.402344,-0.358887
1107.797560,0.160156,0.699219,9.969727,-0.367432,-0.244873,-0.218750
1107.806880,0.225586,0.515625,9.808594,-0.944824,-0.078613,-0.183838
1107.816201,-0.043945,0.958008,9.817383,-1.277344,-0.017334,-0.245117
1107.825521,0.365234,0.666992,9.190430,-1.837402,-0.262451,-0.227539
1107.834842,-0.115234,0.745117,9.690430,-2.161133,0.157715,-0.288818
1107.844162,0.216797,0.837891,9.459961,-2.257324,-0.061035,-0.087646
1107.853483,0.086914,0.808594,9.434570,-2.432373,0.131348,-0.131348
1107.862803,0.199219,0.604492,9.519531,-2.563721,0.358887,-0.245117
1107.872123,0.188477,0.386719,9.482422,-2.397461,0.752686,-0.122559
1107.881444,0.041016,0.670898,9.674805,-2.021240,1.006348,-0.131348
1107.890764,0.365234,0.418945,9.472656,-1.749756,1.172607,-0.183838
1107.900085,-0.075195,0.283203,9.727539,-1.391113,1.706299,-0.157715
1107.909405,0.290039,0.275391,9.547852,-0.892334,1.732666,-0.113770
1107.918726,0.051758,0.750977,9.847656,-0.647461,2.065186,-0.087646
1107.928046,0.227539,0.227539,9.617188,-0.857422,2.108887,-0.017578
1107.937366,0.071289,0.485352,9.590820,-0.761230,2.170166,-0.061279
1107.946687,0.111328,0.293945,9.507812,-0.909912,2.213867,0.008545
1107.956007,0.224609,0.410156,9.550781,-0.813721,2.397705,-0.087646
1107.965328,-0.019531,0.275391,9.770508,-0.813721,2.660156,0.043701
1107.974648,0.059570,0.315430,9.715820,-0.726074,2.528809,0.026123
1107.983969,-0.112305,0.481445,9.923828,-0.787354,2.633789,0.087402
1107.993289,0.105469,0.364258,9.885742,-0.909912,2.590088,0.174805
1108.002609,0.194336,0.200195,9.495117,-0.743652,2.546387,0.113525
1108.011930,-0.092773,0.072266,9.381836,-0.113525,2.677490,0.122314
1108.021250,-0.114258,0.199219,9.774414,0.376465,2.878906,0.043701
1108.030571,0.077148,0.333008,10.079102,0.568848,2.817627,0.043701
1108.039891,-0.036133,0.702148,9.892578,0.490234,2.712646,0.061035
1108.049211,-0.014648,0.548828,9.725586,0.105225,2.493896,0.096191
1108.058532,-0.193359,0.500000,9.898438,-0.096191,2.397705,0.034912
1108.067852,-0.082031,0.540039,9.741211,-0.279785,2.082520,0.061035
1108.077173,-0.029297,0.667969,9.620117,-0.489990,1.793945,0.052490
1108.086493,-0.109375,0.745117,9.762695,-0.673584,1.540039,-0.026367
1108.095814,-0.102539,0.729492,9.989258,-1.023682,1.216309,-0.052734
1108.105134,-0.220703,0.678711,10.163086,-1.207275,0.901367,-0.035156
1108.114454,0.063477,0.709961,9.696289,-1.321045,0.420166,-0.043945
1108.123775,-0.107422,0.667969,9.662109,-1.321045,0.288818,-0.026367
1108.133095,-0.117188,0.490234,9.758789,-1.312256,0.131348,-0.087646
1108.142416,0.017578,0.698242,9.895508,-1.146240,-0.017334,-0.113770
1108.151736,0.079102,0.503906,9.843750,-1.259766,-0.139893,-0.026367
1108.161057,-0.263672,0.669922,9.749023,-1.207275,-0.253662,-0.043945
1108.170377,0.178711,0.355469,9.827148,-1.111084,-0.489990,-0.052734
1108.179697,-0.258789,0.456055,10.247070,-0.804932,-0.489990,-0.113770
1108.189018,-0.064453,0.380859,10.108398,-0.498535,-0.796143,-0.035156
1108.198338,-0.003906,0.392578,10.152344,-0.192383,-0.988525,-0.122559
1108.207659,-0.018555,0.441406,10.045898,-0.052490,-1.067383,-0.166260
1108.216979,0.043945,0.288086,10.003906,0.070068,-1.076172,-0.087646
1108.226300,0.071289,0.231445,9.726562,0.271484,-1.224854,0.017334
1108.235620,-0.045898,0.279297,9.567383,0.595215,-1.268555,0.026123
1108.244940,-0.065430,0.410156,9.794922,0.883789,-1.172363,-0.026367
1108.254261,0.864258,0.115234,9.068359,1.093750,-1.338623,-0.131348
1108.263581,-0.419922,-0.260742,9.047852,1.662598,-0.717285,-0.052734
1108.272902,0.370117,0.439453,9.344727,0.997559,-0.227295,-0.271484
1108.282222,0.524414,2.516602,9.117188,-0.139893,0.070068,0.166016
1108.291542,-0.351562,2.808594,10.401367,-2.554932,0.831299,0.699951
1108.300863,-0.232422,0.832031,9.476562,-4.637451,-0.227295,0.472412
1108.310183,0.290039,-0.793945,10.637695,-4.313721,0.245117,-0.052734
1108.319504,0.383789,-0.103516,9.906250,-3.184814,0.105225,0.192383
1108.328824,-0.205078,-0.724609,10.612305,-2.467285,0.673828,0.262451
1108.338145,0.584961,2.089844,9.616211,-1.697266,0.262695,-0.131348
1108.347465,-0.288086,0.146484,9.732422,-2.029785,0.918945,0.542480
1108.356785,-0.208984,1.609375,9.625000,-1.609863,0.726318,-0.166260
1108.366106,0.238281,-0.569336,9.898438,-1.548584,0.761475,0.402344
1108.375426,-0.005859,0.139648,10.407227,-0.507324,0.883789,-0.411377
1108.384747,0.023438,-0.000977,9.815430,0.052734,0.857666,-0.043945
1108.394067,-0.027344,0.615234,10.620117,1.023926,1.006348,0.043701
1108.403388,-0.115234,0.994141,10.596680,1.050049,0.980225,0.017334
1108.412708,0.208984,-0.261719,9.697266,1.076416,0.805176,0.271240
1108.422028,-0.096680,0.788086,10.355469,1.365234,1.190186,0.017334
1108.431349,0.272461,-0.221680,9.651367,1.172607,1.023926,0.419922
1108.440669,-0.273438,0.807617,10.698242,1.347656,1.470215,-0.035156
1108.449990,0.213867,-0.008789,10.099609,0.927734,1.093750,0.349854
1108.459310,0.019531,0.703125,10.305664,1.146484,1.163818,0.262451
1108.468631,-0.289062,0.215820,10.006836,0.673828,1.023926,0.402344
1108.477951,0.448242,0.304688,9.563477,0.726318,0.726318,0.376221
1108.487271,-0.481445,0.521484,9.145508,1.023926,0.700195,1.014893
1108.496592,-0.409180,2.724609,9.923828,0.498779,0.647705,0.804932
1108.505912,0.954102,2.680664,9.633789,-2.484863,-0.393555,-0.437500
1108.515233,-1.244141,-0.563477,9.875977,-5.092285,0.323975,1.093506
1108.524553,1.440430,2.079102,9.237305,-4.077393,-0.402344,1.592285
1108.533873,-0.333008,-0.382812,10.004883,-5.171143,0.805176,0.647461
1108.543194,-1.021484,1.275391,10.671875,-2.581055,0.638916,0.262451
1108.552514,0.845703,0.920898,10.238281,-2.379883,-0.734863,-0.131348
1108.561835,-0.274414,-1.029297,10.166016,-1.286133,0.280029,0.664795
1108.571155,-0.082031,1.289062,9.824219,0.245117,0.113770,0.411133
1108.580476,0.208984,-0.092773,9.774414,-0.323730,-0.279785,0.559814
1108.589796,0.304688,1.101562,9.751953,0.551270,-0.017334,0.568604
1108.599116,-0.096680,0.848633,8.966797,0.192627,0.306396,0.533691
1108.608437,0.233398,0.333984,8.523438,0.192627,0.087646,0.314941
1108.617757,-0.589844,0.501953,10.541016,0.525146,0.883789,0.533691
1108.627078,0.559570,-0.257812,10.620117,0.420166,0.560059,0.822266
1108.636398,-0.084961,0.436523,10.383789,0.516357,0.673828,0.236084
1108.645719,0.120117,1.177734,9.872070,0.245117,0.385010,0.586182
1108.655039,0.044922,0.872070,9.909180,-0.848633,0.367676,0.743652
1108.664359,-0.262695,0.252930,9.402344,-1.119873,0.516357,0.717285
1108.673680,0.114258,0.418945,9.751953,-0.979980,0.332520,0.673584
1108.683000,0.118164,0.255859,10.397461,-1.023682,0.507568,0.699951
1108.692321,0.208008,0.421875,9.770508,-0.883545,0.236328,0.647461
1108.701641,-0.194336,0.912109,10.421875,-0.944824,0.612549,0.761230
1108.710962,0.096680,0.961914,9.420898,-1.557373,0.087646,0.577393
1108.720282,-0.449219,1.238281,9.806641,-2.502441,0.315186,0.087402
1108.729602,0.785156,0.523438,8.643555,-3.429932,-0.201172,0.621094
1108.738923,-0.699219,0.840820,10.831055,-2.931152,0.901367,0.542480
1108.748243,0.554688,1.456055,8.791992,-3.044922,-0.411133,0.017334
1108.757564,0.036133,0.458008,9.063477,-3.394775,0.070068,0.087402
1108.766884,-0.279297,0.614258,10.394531,-3.902344,0.630127,0.008545
1108.776204,1.023438,1.485352,9.000977,-3.438721,0.463867,0.918701
1108.785525,-0.340820,0.777344,9.023438,-3.884766,1.487549,0.481201
1108.794845,-0.501953,0.004883,10.481445,-4.059814,1.207520,-0.245117
1108.804166,-0.203125,1.022461,11.275391,-2.817383,1.373779,0.262451
1108.813486,0.506836,-0.066406,10.187500,-2.712402,0.752686,0.446045
1108.822807,-0.721680,-0.410156,11.706055,-1.872314,0.752686,0.043701
1108.832127,0.326172,0.238281,9.243164,-1.154785,-0.778564,0.297363
1108.841447,-0.754883,0.041016,11.237305,-0.104980,0.087646,0.463623
1108.850768,0.635742,0.469727,9.252930,0.332520,-0.761230,0.201172
1108.860088,-0.414062,0.614258,10.145508,0.796387,-0.052490,0.271240
1108.869409,0.086914,0.144531,9.904297,0.393799,-0.542480,0.341064
1108.878729,0.097656,-0.352539,10.995117,0.656250,-0.297363,0.402344
1108.888050,0.004883,0.296875,10.013672,1.023926,-0.411133,0.489990
1108.897370,-0.260742,0.412109,10.292969,1.163818,-0.638672,0.384766
1108.906690,0.351562,0.014648,9.659180,1.067627,-0.734863,0.507324
1108.916011,-0.118164,0.381836,10.218750,1.120117,-0.306152,0.524902
1108.925331,-0.107422,0.429688,9.791992,0.787598,-0.446045,0.559814
1108.934652,0.720703,0.676758,9.459961,0.297607,-0.787354,0.454834
1108.943972,-0.435547,0.236328,10.134766,-0.402344,-0.017334,0.796143
1108.953293,0.282227,1.021484,9.407227,-0.743652,-0.577393,0.691162
1108.962613,-0.071289,0.515625,10.250977,-1.119873,-0.262451,0.778564
1108.971933,0.322266,0.639648,9.191406,-1.461182,-0.524902,0.778564
1108.981254,0.296875,1.341797,8.612305,-1.776123,-0.516113,0.691162
1108.990574,-0.552734,0.346680,9.483398,-2.563721,-0.087402,0.787354
1108.999895,0.298828,1.848633,9.467773,-2.266113,-0.358643,0.673584
1109.009215,0.119141,0.195312,9.074219,-3.438721,-0.516113,0.087402
1109.018535,0.079102,-0.329102,10.326172,-3.324951,-0.507324,0.367432
1109.027856,0.421875,0.861328,10.709961,-1.732422,0.367676,1.163574
1109.037176,-0.040039,1.214844,9.361328,-1.312256,0.140137,0.034912
1109.046497,-0.309570,-0.251953,10.559570,-1.014893,0.770020,-0.043945
1109.055817,1.545898,0.103516,8.566406,0.043945,0.708984,0.507324
1109.065138,-0.676758,0.252930,9.712891,0.612549,2.476318,0.437256
1109.074458,0.649414,0.819336,8.506836,0.953857,1.872559,0.157471
1109.083778,0.326172,-0.606445,8.729492,0.796387,2.432617,0.139893
1109.093099,-0.573242,-0.186523,10.581055,2.065186,3.648926,0.454834
1109.102419,0.634766,0.551758,9.291992,2.791260,2.896240,0.306152
1109.111740,-0.741211,-0.767578,10.994141,3.272705,3.701416,0.349854
1109.121060,0.471680,0.293945,9.699219,3.753906,2.852539,0.113525
1109.130381,-0.815430,0.534180,11.160156,3.753906,3.386475,0.647461
1109.139701,-0.178711,0.685547,11.068359,2.852539,2.695068,0.314941
1109.149021,0.237305,1.156250,9.980469,1.802734,1.951416,0.428711
1109.158342,-0.321289,0.856445,10.940430,0.988770,2.003906,1.067383
1109.167662,0.007812,0.537109,9.479492,0.175049,1.093750,0.752441
1109.176983,-0.115234,-0.603516,9.142578,0.192627,1.050049,0.699951
1109.186303,-0.028320,1.192383,10.293945,0.612549,1.242676,0.629883
1109.195624,-0.125000,0.720703,10.294922,-0.043701,1.041260,0.979980
1109.204944,-0.113281,1.555664,10.078125,-0.271240,0.568848,0.542480
1109.214264,-0.242188,0.420898,9.882812,-1.356201,-0.113525,0.743652
1109.223585,-0.043945,0.319336,10.062500,-0.953613,-0.367432,0.796143
1109.232905,-0.228516,0.656250,10.051758,-0.481201,-0.516113,0.682373
1109.242226,-0.217773,0.943359,10.063477,-0.227295,-0.586182,0.533691
1109.251546,0.832031,0.924805,8.925781,-0.699951,-0.988525,0.559814
1109.260867,-1.104492,0.126953,10.500977,-1.032471,-0.367432,0.577393
1109.270187,0.327148,2.329102,10.315430,-0.656006,-1.093506,0.524902
1109.279507,0.066406,-0.180664,9.872070,-1.723633,-1.417480,0.586182
1109.288828,-0.916016,0.253906,10.485352,-1.119873,-1.653564,-0.052734
1109.298148,1.190430,0.321289,8.848633,-0.166016,-2.764893,0.796143
1109.307469,-1.030273,0.355469,10.077148,0.437500,-1.986084,0.481201
1109.316789,0.292969,0.469727,9.760742,0.971436,-3.018555,0.271240
1109.326109,0.400391,-0.308594,9.864258,1.837646,-2.887451,0.866211
1109.335430,-0.178711,0.661133,10.198242,2.791260,-2.231201,0.516113
1109.344750,1.256836,-0.066406,8.637695,2.843750,-2.764893,0.708740
1109.354071,-1.625977,0.290039,11.085938,3.202637,-0.979980,0.367432
1109.363391,1.918945,0.612305,9.180664,2.607666,-1.758545,0.621094
1109.372712,-0.295898,0.980469,10.346680,2.152588,0.323975,0.813721
1109.382032,-0.295898,1.368164,10.325195,1.076416,0.140137,0.524902
1109.391352,0.606445,-0.226562,9.057617,0.061279,-0.498535,0.664795
1109.400673,-0.318359,0.680664,9.928711,0.883789,0.673828,0.629883
1109.409993,0.201172,0.988281,10.267578,0.560059,0.437500,0.507324
1109.419314,0.020508,0.919922,10.123047,-0.279785,0.210205,0.306152
1109.428634,0.065430,0.404297,10.243164,-0.507324,0.490234,0.962402
1109.437955,-0.085938,1.314453,10.025391,-0.673584,0.621338,0.839844
1109.447275,0.236328,0.692383,10.246094,-0.708740,0.568848,0.656006
1109.456595,-0.184570,0.357422,10.046875,-0.647461,0.332520,0.358643
1109.465916,0.289062,0.400391,9.871094,-0.244873,0.385010,0.656006
1109.475236,-0.085938,0.757812,10.044922,0.140137,0.560059,0.717285
1109.484557,-0.395508,1.079102,10.534180,-0.078613,0.568848,0.332275
1109.493877,0.825195,0.286133,10.099609,-0.428711,0.245117,0.717285
1109.503198,-0.462891,0.929688,10.480469,0.035156,1.023926,0.717285
1109.512518,-0.135742,0.866211,10.151367,0.306396,0.533936,0.673584
1109.521838,0.639648,0.067383,9.847656,-0.043701,0.446289,0.524902
1109.531159,-0.617188,0.547852,10.533203,0.665039,1.198975,0.647461
1109.540479,0.422852,0.648438,9.615234,0.577637,0.402588,0.673584
1109.549800,-0.394531,0.482422,10.527344,0.638916,0.840088,0.673584
1109.559120,0.622070,0.170898,9.325195,0.735107,0.472656,0.551025
1109.568440,-0.104492,0.050781,8.537109,1.828857,0.350098,0.804932
1109.577761,-0.592773,-0.384766,10.077148,2.703857,0.892578,0.717285
1109.587081,1.944336,0.481445,7.866211,3.771240,-0.253662,0.131104
1109.596402,-1.216797,-0.354492,9.741211,4.173828,1.802734,0.603516
1109.605722,0.498047,-0.235352,7.994141,4.620117,0.656250,0.691162
1109.615043,-0.601562,0.416992,11.196289,4.900146,2.152588,0.472412
1109.624363,0.218750,2.213867,10.514648,3.946289,1.408936,0.271240
1109.633683,0.248047,0.710938,11.048828,2.231445,0.700195,0.699951
1109.643004,-0.364258,1.850586,10.307617,1.566406,0.385010,0.682373
